point_id,ph_2015,ec_2015,oc_2015,caco3_2015,p_2015,n_2015,k_2015,elevation_2015,lc1_2015,lu1_2015,ph_2018,ec_2018,oc_2018,caco3_2018,p_2018,n_2018,k_2018,elevation_2018,lc1_2018,lu1_2018,bd_0_10,bd_10_20,survey_erosion_signs,ph_2009,oc_2009,caco3_2009,p_2009,n_2009,k_2009,elevation_2009,lc1_2009,lu1_2009
54282746,5.5,9.8,26.6,0.0,7.5,2.9,175.6,493.0,E20,U111,5.4,10.87,26.2,1,10.2,2.9,181.6,456.0,E20,U111,,,,5.6,28.6,1.0,472.74,296.0,170.1,463.0,E20,U111
57142566,7.6,23.5,13.8,71.0,13.6,1.5,118.1,17.0,B43,U111,,,,,,,,,,,,,,7.2,19.5,16.0,923.61,219.0,586.1,24.0,B33,U111
57242506,7.6,13.74,13.3,63.0,8.0,1.3,112.4,129.0,B11,U111,,,,,,,,,,,,,,7.6,12.8,35.0,776.5,118.0,146.5,87.0,B16,U111
56562588,7.5,18.85,18.7,44.0,4.2,2.3,445.6,87.0,B11,U111,7.5,22.2,21.4,39,7.2,2.6,623.8,10089.0,B31,U111,,,,7.5,21.5,30.0,601.53,218.0,608.6,57.0,F40,U111
56042514,7.1,17.16,14.1,1.0,9.8,1.5,180.3,78.0,B11,U111,,,,,,,,,,,,,,7.1,13.6,1.0,431.55,140.0,190.5,78.0,B11,U111
56862736,6.2,18.46,61.8,0.0,16.5,5.5,511.1,180.0,C10,U120,,,,,,,,,,,,,,4.8,2.101186551,0.093359985,504.24,380.0,248.0,149.0,C10,U120
53562804,4.4,7.07,22.7,0.0,4.9,2.9,264.4,406.0,E20,U111,,,,,,,,,,,,,,4.7,21.5,0.093359985,449.25,245.0,326.3,368.0,E20,U111
56682636,7.4,23.6,22.6,28.0,9.1,2.6,766.6,28.0,B11,U111,,,,,,,,,,,,,,7.5,2.101186551,20.0,571.15,191.0,703.3,39.0,B11,U111
56902744,6.1,5.63,16.2,0.0,23.0,1.7,312.3,134.0,B11,U111,6.1,5.84,16.5,1,14.3,1.5,200.5,97.0,B16,U111,,,,6.2,15.4,0.093359985,430.65,135.0,218.7,106.0,B11,U111
56002600,7.3,19.01,10.9,8.0,5.1,1.3,175.3,263.0,E20,U111,,,,,,,,,,,,,,7.3,12.4,10.0,331.75,145.0,202.5,218.0,E20,U111
54642678,5.7,11.05,42.6,0.0,5.9,4.0,278.5,616.0,E20,U111,,,,,,,,,,,,,,5.0,48.7,0.093359985,636.44,488.0,343.9,556.0,E20,U111
51922542,5.7,14.66,13.2,0.0,18.0,1.4,146.8,82.0,B11,U111,6.1,18.36,14.8,,13.3,1.6,176.1,82.0,E30,U112,,,,6.0,15.2,0.093359985,552.98,135.0,205.4,75.0,D20,U420
57082532,7.2,11.53,20.2,0.0,14.6,2.1,178.8,81.0,B32,U111,,,,,,,,,,,,,,7.0,2.101186551,2.0,820.08,176.0,202.4,26.0,B16,U111
53582452,6.1,4.16,13.8,0.0,7.3,1.3,214.2,221.0,B11,U111,,,,,,,,,,,,,,5.6,12.6,0.093359985,286.63,101.0,204.8,230.0,F40,U111
53522708,4.5,15.51,22.1,0.0,12.9,2.2,124.2,546.0,B52,U111,4.6,10.27,28.1,,< LOD,2.5,162.1,10585.0,E20,U111,1.225,1.206,,4.8,31.5,0.093359985,758.48,319.0,342.1,559.0,E20,U111
55862518,5.3,15.28,20.1,0.0,15.5,2.0,240.5,96.0,B11,U111,,,,,,,,,,,,,,6.1,18.8,1.0,565.68,181.0,263.5,95.0,E20,U111
54142450,5.1,6.14,14.9,0.0,6.2,1.5,139.5,162.0,C10,U120,,,,,,,,,,,,,,6.9,61.9,1.0,275.92,474.0,322.1,127.0,C10,U120
55282906,5.8,24.8,12.7,0.0,31.7,1.6,355.2,221.0,B22,U111,,,,,,,,,,,,,,6.2,2.101186551,0.093359985,381.56,176.0,451.8,216.0,B21,U111
57962494,6.4,12.14,18.9,0.0,8.2,2.1,173.9,29.0,B16,U111,,,,,,,,,,,,,,6.6,17.6,1.0,531.81,164.0,185.3,36.0,B52,U111
52562666,5.3,12.57,35.0,0.0,18.8,3.1,277.2,195.0,C10,U120,,,,,,,,,,,,,,4.6,22.0,0.093359985,523.75,207.0,312.3,197.0,C10,U111
52162648,5.8,13.52,16.8,0.0,8.7,2.0,176.9,148.0,B16,U111,,,,,,,,,,,,,,5.9,17.3,0.093359985,447.3,189.0,722.9,118.0,B16,U111
55582864,6.3,9.48,25.2,0.0,9.6,2.8,217.9,320.0,E20,U111,6.9,37.94,34.1,3,< LOD,3.8,249.3,307.0,E20,U111,,,,7.0,66.9,2.0,645.1,662.0,301.9,301.0,E20,U111
55962484,5.3,13.13,14.0,0.0,42.1,1.5,250.5,78.0,B11,U111,,,,,,,,,,,,,,5.4,14.3,0.093359985,731.79,148.0,208.7,79.0,B11,U111
54802440,5.8,8.92,14.2,0.0,5.1,1.5,201.2,64.0,B43,U111,5.9,5.01,14.3,,5.9,1.3,226.3,65.0,B16,U111,1.192,1.358,,5.8,14.2,0.093359985,489.72,127.0,273.3,64.0,B16,U111
56122710,4.2,3.28,12.1,0.0,6.5,1.3,105.3,283.0,C10,U120,4.2,13.22,22.7,1,12.2,2.2,213.9,238.0,C10,U120,1.138,1.158,,4.3,7.5,1.0,198.51,77.0,134.0,251.0,C10,U120
57082676,6.0,4.12,23.9,0.0,10.9,2.1,151.3,140.0,B11,U111,,,,,,,,,,,,,,6.4,23.7,1.0,474.32,180.0,231.9,142.0,B11,U111
53162784,5.7,4.74,12.1,0.0,5.9,1.4,104.7,224.0,E10,U111,5.7,4.53,12.8,,< LOD,1.3,111.6,211.0,E20,U111,,,,6.0,17.0,0.093359985,294.65,187.0,198.1,211.0,E20,U111
54142724,4.9,25.6,28.2,0.0,7.6,3.2,339.9,420.0,E10,U111,,,,,,,,,,,,,,5.5,30.9,0.093359985,593.94,324.0,229.3,407.0,E10,U111
55742494,5.1,8.5,13.5,0.0,16.8,1.5,161.1,96.0,B11,U111,5.4,4.86,15.7,,18.2,1.7,179.3,106.0,B11,U111,,,,5.4,13.9,0.093359985,532.51,134.0,208.3,95.0,B16,U111
57042730,7.7,16.94,17.0,8.0,12.5,2.0,299.3,90.0,B33,U111,7.4,17.65,17.3,4,11.2,2,218.8,86.0,B31,U111,,,,7.3,19.0,0.093359985,369.36,159.0,207.2,75.0,B16,U111
56742596,6.1,6.76,16.0,0.0,6.5,1.7,177.7,37.0,B11,U111,,,,,,,,,,,,,,6.1,15.2,0.093359985,429.87,143.0,375.8,38.0,B16,U111
55102412,7.4,19.58,16.7,5.0,25.6,2.1,344.4,23.0,B31,U111,7.3,37.9,17.3,6,35.2,2,625.1,21.0,B31,U111,,,,7.2,19.1,4.0,649.76,151.0,441.6,15.0,E30,U112
52362556,7.3,28.0,16.3,5.0,130.2,1.9,618.7,147.0,E20,U111,6.7,15.92,21.4,3,115.3,2.2,475.1,219.0,E20,U111,1.037,1.6,,6.3,21.3,1.0,1161.54,192.0,382.0,213.0,E20,U111
53462812,5.5,10.14,16.8,0.0,0.0,1.9,65.2,327.0,B71,U111,,,,,,,,,,,,,,4.8,13.9,0.093359985,530.62,137.0,171.5,290.0,B71,U111
51902590,4.8,9.95,21.0,0.0,6.5,2.3,111.8,133.0,E20,U111,4.7,22.8,25.9,,89.5,2.7,606.9,93.0,E20,U111,,,,5.0,26.3,1.0,474.55,241.0,114.4,97.0,E20,U111
55742844,4.9,3.17,12.8,1.0,38.8,1.5,258.5,484.0,E20,U111,,,,,,,,,,,,,,4.7,8.6,1.0,276.01,80.0,199.0,470.0,E20,U111
57242650,7.4,29.1,21.3,69.0,37.7,2.0,311.2,2.0,B32,U111,,,,,,,,,,,,,,7.3,17.9,45.0,821.82,162.0,279.9,15.0,B31,U111
55382862,6.2,53.8,23.9,1.0,70.5,2.8,1062.2,332.0,B16,U111,,,,,,,,,,,,,,6.0,20.1,0.093359985,591.36,204.0,329.2,319.0,B16,U111
56262682,5.5,7.34,8.2,0.0,6.7,1.1,80.7,296.0,B75,U111,,,,,,,,,,,,,,5.5,16.9,0.093359985,352.25,154.0,129.0,263.0,B75,U111
57762496,7.5,14.41,19.7,5.0,8.4,2.2,164.3,102.0,B11,U111,,,,,,,,,,,,,,7.4,19.4,9.0,675.49,178.0,170.8,117.0,B11,U111
53682422,6.1,13.43,16.6,0.0,18.8,1.7,146.7,70.0,B12,U111,,,,,,,,,,,,,,7.1,11.8,2.0,730.39,122.0,196.7,69.0,B31,U111
53202444,5.5,3.48,4.2,0.0,7.7,0.5,90.3,35.0,E20,U111,,,,,,,,,,,,,,5.9,6.2,0.093359985,286.82,37.0,92.5,41.0,E20,U111
54042470,7.3,35.0,25.7,7.0,28.2,2.7,355.2,89.0,B16,U111,7.1,26.77,24.8,7,32.5,2.6,381.3,86.0,B31,U111,0.896,0.942,,7.3,23.9,0.093359985,539.58,140.0,297.0,84.0,B11,U111
56842734,5.8,5.13,14.1,0.0,21.4,1.3,175.2,209.0,E30,U111,5.6,10.6,12.3,,17.3,1.2,152.4,259.0,B16,U111,,,,5.8,13.2,2.0,385.95,114.0,145.8,257.0,B16,U111
56822584,5.8,14.41,15.9,10.0,7.0,1.7,146.9,82.0,B16,U111,,,,,,,,,,,,,,7.4,17.1,5.0,439.32,158.0,180.8,43.0,B11,U111
57702602,6.6,45.5,45.2,0.0,66.3,4.8,626.7,136.0,C10,U120,,,,,,,,,,,,,,6.3,40.0,1.0,831.93,423.0,585.1,109.0,C10,U120
57942484,6.5,10.37,21.0,2.0,29.0,2.2,474.2,13.0,B32,U111,,,,,,,,,,,,,,6.5,18.8,1.0,737.33,171.0,384.4,27.0,B41,U111
57302564,7.3,12.24,20.4,8.0,13.1,2.3,282.7,5.0,B11,U111,,,,,,,,,,,,,,7.4,19.3,4.0,555.66,138.0,299.3,13.0,B11,U111
53582838,4.7,7.79,12.9,0.0,0.0,1.6,39.8,516.0,C10,U120,4.2,13.06,10.8,1,0.6,1.6,146.9,482.0,C10,U120,,,,5.3,10.4,1.0,664.57,127.0,456.4,476.0,B75,U113
52402748,5.6,7.49,12.5,0.0,5.9,1.4,111.1,233.0,E30,U112,6.1,6.54,18.1,,10.5,1.8,185.2,240.0,E20,U111,,,,5.3,22.5,1.0,376.88,219.0,202.5,236.0,E20,U111
54902758,4.4,17.41,17.7,0.0,11.1,1.8,64.8,732.0,E20,U111,5.1,6.21,21.9,,< LOD,1.9,141.3,740.0,E20,U111,1.056,,1.0,5.7,21.1,2.0,1059.24,157.0,627.9,742.0,E20,U112
55762536,5.6,17.75,17.5,0.0,19.4,1.9,218.9,157.0,E30,U112,5.9,12.73,23.6,,39.8,2.3,256.9,118.0,B16,U111,,,,5.8,19.5,0.093359985,536.71,171.0,277.8,111.0,B16,U111
53542632,7.4,30.9,17.0,13.0,10.0,2.1,331.0,208.0,B16,U111,7.4,24.0,12.6,10,6.6,1.7,212.6,165.0,B31,U111,,,,7.1,17.9,6.0,683.78,179.0,387.4,196.0,B16,U111
53562846,5.9,13.05,20.5,0.0,98.7,2.5,317.7,384.0,E20,U111,5.8,12.46,29.4,,91.8,3.4,249.3,345.0,E20,U111,1.152,1.139,,6.4,11.5,0.093359985,966.82,198.0,465.9,348.0,E20,U111
56362662,4.6,20.8,14.5,4.0,9.9,1.6,112.5,378.0,E10,U112,,,,,,,,,,,,,,5.6,10.7,1.0,299.08,112.0,290.3,349.0,E10,U111
55542640,7.2,29.6,25.2,27.0,89.6,2.8,410.2,688.0,E20,U111,,,,,,,,,,,,,,7.2,29.5,28.0,1192.43,261.0,438.3,675.0,E20,U111
53842528,6.7,16.81,16.7,0.0,6.5,1.8,98.1,262.0,E20,U111,6.6,27.2,21.3,1,4.2,2.1,134.9,10257.0,E20,U111,,,,6.7,22.9,1.0,425.44,213.0,133.3,217.0,E20,U111
53862530,5.9,10.01,12.4,0.0,10.8,1.8,113.2,271.0,E30,U112,5.6,23.7,14.4,1,9.7,1.8,214.1,230.0,B16,U111,,,,6.2,13.4,0.093359985,360.64,154.0,280.4,225.0,B16,U111
53462624,4.7,19.86,18.8,0.0,12.1,2.0,213.3,252.0,B16,U111,4.7,8.96,20,,< LOD,2.1,195.9,203.0,B16,U111,1.045,1.254,,6.5,24.7,0.093359985,530.78,229.0,322.8,225.0,B16,U111
52722726,4.1,16.66,19.6,0.0,7.7,1.9,61.7,588.0,E20,U111,4.6,29.6,22.2,1,8.6,2.4,64.5,10629.0,E20,U111,,,,4.4,17.0,1.0,333.72,142.0,103.3,593.0,E10,U111
52902802,6.0,19.77,20.8,0.0,8.1,2.4,77.7,207.0,E20,U111,6.1,22.83,25.7,,< LOD,2.6,73.5,166.0,E20,U111,,,,6.0,16.5,1.0,732.38,157.0,252.1,161.0,E20,U111
54942494,4.9,11.48,15.9,0.0,7.1,1.5,230.6,198.0,B16,U111,,,,,,,,,,,,,,5.1,2.101186551,0.093359985,345.62,130.0,164.0,191.0,B31,U111
53982784,4.6,2.88,19.5,0.0,0.0,1.9,267.3,336.0,E20,U111,4.8,5.52,20.4,,< LOD,2.2,304.1,344.0,D20,U111,1.243,1.17,,4.6,8.6,1.0,183.42,77.0,364.7,337.0,E20,U111
55502654,4.6,19.57,11.3,0.0,15.7,1.4,59.0,537.0,E20,U111,,,,,,,,,,,,,,6.1,8.2,0.093359985,479.19,100.0,191.3,536.0,B11,U111
52542600,6.7,13.12,16.3,0.0,29.6,2.0,167.2,125.0,E30,U112,6.2,15.38,13.9,1,15.1,1.6,131,89.0,E30,U112,,,,6.4,14.3,0.093359985,583.14,157.0,157.1,133.0,E20,U112
55382524,5.2,12.74,10.7,0.0,6.5,1.5,149.5,165.0,E30,U112,,,,,,,,,,,,,,5.2,28.2,1.0,584.24,278.0,265.2,149.0,B16,U111
57662604,6.0,5.18,31.6,0.0,6.2,3.4,138.3,214.0,B31,U111,,,,,,,,,,,,,,6.1,17.2,1.0,370.05,141.0,187.7,212.0,B11,U111
56542538,6.7,7.23,17.4,0.0,6.5,1.8,159.4,36.0,B31,U111,,,,,,,,,,,,,,7.0,18.7,1.0,564.97,166.0,242.2,73.0,B16,U111
55882530,5.4,12.95,16.1,0.0,10.5,1.8,178.2,133.0,E30,U112,5.5,19.2,18.4,1,17.1,2.1,303.2,94.0,F40,U111,,,,5.5,2.101186551,0.093359985,517.43,152.0,203.7,82.0,E20,U112
56022570,5.1,18.8,26.1,0.0,14.4,2.4,398.6,158.0,B11,U111,5.3,6.78,27.3,1,11.4,2.4,386.9,119.0,B31,U111,,,,5.3,0.0,0.0,570.79,0.0,343.9,106.0,B31,U111
56162614,7.4,16.63,14.8,53.0,5.6,1.6,180.5,210.0,E20,U111,,,,,,,,,,,,,,7.1,18.8,60.0,350.63,188.0,241.7,175.0,E20,U111
54142432,6.0,6.44,17.4,0.0,12.2,1.6,309.4,93.0,B11,U111,,,,,,,,,,,,,,6.2,21.2,1.0,657.93,177.0,405.6,90.0,B13,U111
52782560,5.3,4.1,20.9,0.0,5.9,2.2,70.3,243.0,E10,U111,4.8,6.53,29.2,,< LOD,2.7,81,247.0,E10,U111,1.265,0.933,,4.7,27.0,0.093359985,314.81,248.0,97.0,241.0,E10,U111
56442598,5.7,10.8,15.8,0.0,4.6,1.6,194.9,90.0,B52,U111,5.6,6.06,16.4,1,3.3,1.6,191,83.0,B52,U111,,,,6.4,17.2,0.093359985,403.26,142.0,320.2,79.0,B16,U111
53702654,7.5,22.7,11.9,48.0,5.9,1.5,123.6,266.0,B11,U111,,,,,,,,,,,,,,7.1,15.1,43.0,521.02,150.0,237.6,224.0,B52,U111
52182664,5.0,14.58,13.5,1.0,19.1,1.7,157.0,105.0,B16,U111,,,,,,,,,,,,,,4.8,10.2,0.093359985,485.28,116.0,113.3,102.0,B16,U111
52362744,4.8,5.39,15.5,0.0,4.6,1.7,143.1,273.0,C10,U120,5.1,6.71,34.1,,10.1,3.4,187.9,230.0,C10,U120,,,,4.9,12.8,0.093359985,218.2,145.0,241.4,230.0,E10,U111
53142800,4.8,15.4,31.1,0.0,10.3,3.5,206.8,162.0,E20,U111,,,,,,,,,,,,,,5.4,37.8,1.0,831.12,420.0,415.8,165.0,E20,U111
53722818,4.0,14.01,24.9,0.0,12.1,2.6,95.7,580.0,E20,U111,,,,,,,,,,,,,,5.2,2.101186551,1.0,292.15,90.0,34.0,588.0,E20,U111
55962538,4.7,18.54,15.8,0.0,53.7,1.6,197.7,127.0,B32,U111,4.8,12.95,18.5,,67.3,1.6,224,125.0,B11,U111,,,,4.9,15.1,0.093359985,703.97,137.0,262.8,85.0,B11,U111
54082728,7.3,18.79,31.5,38.0,9.6,3.5,391.5,392.0,E20,U111,,,,,,,,,,,,,,7.2,2.101186551,11.0,653.19,582.0,844.0,391.0,E20,U112
52122720,5.0,12.67,10.6,0.0,17.1,1.3,127.1,105.0,B11,U111,5.1,7.06,10.7,1,12,1.2,150.2,107.0,B16,U111,1.267,1.235,,5.2,14.4,1.0,567.17,115.0,137.2,107.0,B16,U111
54662700,4.5,23.2,17.0,0.0,13.4,1.8,169.7,722.0,C10,U120,,,,,,,,,,,,,,4.9,25.7,1.0,387.81,172.0,240.4,724.0,C10,U120
53942838,5.1,5.35,21.2,0.0,5.0,2.5,228.2,616.0,C10,U120,,,,,,,,,,,,,,5.4,16.3,0.093359985,366.34,228.0,96.3,530.0,E20,U111
56782776,5.7,7.02,29.2,0.0,5.7,2.8,163.6,223.0,E20,U111,5.9,8.41,36.7,,< LOD,3.2,289.1,205.0,E10,U111,1.066,1.392,1.0,6.5,15.0,0.093359985,247.7,129.0,216.2,224.0,E20,U111
55502658,5.2,14.34,10.4,0.0,10.6,1.3,155.0,540.0,B21,U111,5.8,15.62,13.4,1,26,1.7,291.2,543.0,B16,U111,,,,5.0,2.101186551,1.0,450.53,137.0,126.6,541.0,B16,U111
53902686,5.1,15.93,55.9,0.0,5.6,5.3,480.5,471.0,E10,U111,5.1,10.11,74.2,1,< LOD,6.2,370.5,472.0,E20,U111,0.856,1.045,,5.2,45.8,0.093359985,506.09,478.0,274.7,467.0,E20,U111
55762446,5.7,10.75,20.7,0.0,7.4,1.9,213.4,87.0,B11,U111,,,,,,,,,,,,,,6.1,21.3,1.0,598.2,151.0,296.1,74.0,B11,U111
56422764,6.9,10.54,26.0,0.0,23.7,2.8,405.9,317.0,B52,U111,7.0,16.59,29,3,28.9,3.1,470.3,181.0,B52,U111,,,,6.9,2.101186551,1.0,615.88,232.0,450.0,186.0,B16,U111
53222484,5.7,10.39,13.2,0.0,8.2,1.3,129.0,131.0,E20,U111,5.2,32.4,18,1,10.6,1.8,223.7,10132.0,E20,U111,,,,6.4,13.3,0.093359985,441.59,122.0,113.4,98.0,E20,U111
53742684,6.9,18.18,21.7,0.0,8.5,2.3,414.7,296.0,B16,U111,,,,,,,,,,,,,,6.8,23.5,1.0,447.23,203.0,384.1,252.0,B16,U111
54842502,5.9,11.63,15.2,0.0,5.5,1.6,244.9,234.0,E30,U111,,,,,,,,,,,,,,5.7,16.2,0.093359985,511.67,133.0,267.2,222.0,B11,U111
56902700,6.6,11.58,37.0,0.0,17.2,3.3,305.9,115.0,D10,U111,6.5,9.83,39.2,1,9.4,3.4,277.2,161.0,D10,U111,,,,6.2,27.0,0.093359985,447.76,255.0,221.8,160.0,E10,U111
56302760,6.5,6.35,11.1,0.0,17.4,1.3,164.4,251.0,B52,U111,,,,,,,,,,,,,,6.7,10.2,0.093359985,333.4,118.0,248.4,241.0,B16,U111
55142632,4.0,11.78,24.5,0.0,10.1,1.6,58.8,668.0,C10,U120,,,,,,,,,,,,,,4.0,19.2,1.0,298.65,86.0,48.6,663.0,C10,U120
51842624,7.4,22.3,12.5,19.0,5.6,1.6,95.5,142.0,E10,U111,7.4,28.4,15.3,19,4,1.8,139.4,102.0,E10,U111,,,,7.5,2.101186551,5.0,340.74,16.0,58.0,101.0,E10,U410
56802616,6.3,10.39,20.8,0.0,17.9,2.2,299.7,34.0,B16,U111,,,,,,,,,,,,,,6.8,17.8,0.093359985,546.05,170.0,169.5,31.0,B16,U111
57742526,7.6,17.08,11.5,149.0,15.9,1.2,388.2,31.0,B82,U111,,,,,,,,,,,,,,7.4,11.5,121.0,677.46,113.0,390.5,55.0,B82,U111
55302530,6.3,7.51,10.9,0.0,0.0,1.1,139.9,217.0,D10,U111,5.4,26.34,59.4,,16.3,4.9,171.9,223.0,D10,U111,,,,5.1,31.0,1.0,468.27,242.0,142.8,206.0,E10,U112
54242752,7.3,15.34,14.9,44.0,23.0,1.8,79.2,502.0,E20,U111,,,,,,,,,,,,,,7.3,17.7,14.0,370.41,169.0,90.0,473.0,E20,U111
53162780,5.5,35.0,19.3,0.0,20.9,2.3,356.9,215.0,E20,U111,6.2,14.71,19.2,,< LOD,2.2,173.1,208.0,A30,U319,1.189,1.404,1.0,6.6,25.3,1.0,502.73,214.0,57.0,207.0,E20,U111
54222678,7.0,27.3,20.5,0.0,5.6,2.5,142.1,477.0,C10,U120,,,,,,,,,,,,,,5.6,33.1,0.093359985,416.22,344.0,119.7,483.0,E10,U112
53182494,5.0,5.52,13.8,0.0,4.7,1.4,97.6,561.0,E10,U111,,,,,,,,,,,,,,5.0,12.7,0.093359985,359.7,146.0,42.7,495.0,E10,U111
55082890,4.8,18.22,19.0,0.0,48.3,2.0,141.2,381.0,B52,U111,,,,,,,,,,,,,,5.0,16.8,0.093359985,792.4,170.0,214.1,339.0,B11,U111
56462844,7.3,15.7,19.9,8.0,7.3,2.3,226.9,73.0,B52,U111,,,,,,,,,,,,,,7.4,20.3,8.0,370.7,197.0,253.4,35.0,B52,U111
55742728,6.7,55.1,29.0,3.0,11.4,2.9,167.1,477.0,E20,U111,,,,,,,,,,,,,,5.6,22.2,1.0,280.05,211.0,296.7,430.0,E30,U420
57382612,7.3,22.5,32.5,14.0,13.1,3.6,291.6,45.0,B16,U111,,,,,,,,,,,,,,7.5,10.8,64.0,650.49,122.0,157.8,8.0,B52,U111
56262504,5.5,11.17,18.3,0.0,24.1,1.9,217.5,54.0,B12,U111,,,,,,,,,,,,,,5.7,19.5,1.0,584.41,182.0,233.1,51.0,B16,U111
53462476,5.9,4.62,11.6,0.0,10.2,1.3,120.9,253.0,E20,U111,,,,,,,,,,,,,,5.9,13.0,0.093359985,360.57,122.0,139.6,207.0,E20,U111
52242512,5.5,7.71,26.8,0.0,0.0,2.2,258.0,210.0,E20,U111,,,,,,,,,,,,,,5.4,16.5,0.093359985,301.27,141.0,239.2,213.0,E20,U111
53482456,5.6,5.36,10.5,0.0,18.2,1.2,232.2,186.0,B11,U111,,,,,,,,,,,,,,5.4,12.2,0.093359985,496.25,106.0,193.0,178.0,F40,U111
54042484,7.5,43.9,17.7,6.0,22.2,2.1,169.2,171.0,E30,U420,,,,,,,,,,,,,,7.4,15.7,6.0,318.32,180.0,144.6,159.0,E30,U420
56122810,4.8,15.62,27.4,0.0,16.2,2.8,451.3,302.0,C10,U120,,,,,,,,,,,,,,4.6,24.2,1.0,600.8,214.0,262.1,302.0,C10,U120
55402644,7.3,37.0,69.2,164.0,11.4,7.6,97.5,501.0,E20,U111,7.5,50.6,79.7,148,11,8.7,123.4,505.0,E20,U111,,,,7.1,71.4,137.0,1092.96,739.0,108.9,499.0,E20,U111
53862692,6.5,22.1,22.9,0.0,4.5,2.6,444.5,300.0,E10,U111,,,,,,,,,,,,,,7.0,26.4,2.0,481.89,274.0,456.5,307.0,E20,U112
53262618,7.4,37.1,34.7,36.0,36.4,3.8,753.7,185.0,E30,U112,7.2,21.69,29.5,46,17.4,3.2,427,190.0,B11,U111,1.084,1.251,,7.3,31.4,26.0,621.73,263.0,317.0,201.0,H11,U420
56902664,7.5,15.33,16.8,7.0,11.1,1.6,223.6,73.0,B16,U111,6.3,6.54,16.3,1,8,1.5,172.1,84.0,B16,U111,,,1.0,6.2,15.9,0.093359985,413.3,133.0,235.8,85.0,B11,U111
56562836,6.5,12.61,20.1,0.0,13.4,2.5,428.2,34.0,E20,U111,6.3,11.22,20.4,,10.3,2.4,381,35.0,B16,U111,0.862,1.188,,6.5,19.1,0.093359985,567.06,213.0,386.0,41.0,F40,U111
55942828,6.4,18.11,35.6,0.0,23.0,3.9,579.7,144.0,E20,U111,6.4,10.88,30.4,,30.7,3.3,605.8,142.0,E20,U111,,,,6.7,32.5,2.0,593.84,366.0,380.3,134.0,E20,U111
53922490,5.9,6.09,10.2,0.0,12.2,1.0,141.8,177.0,E20,U111,5.0,17.4,9.1,,1.1,1,110.8,180.0,E20,U111,,,,6.1,18.4,0.093359985,163.11,101.0,118.6,176.0,E20,U111
53622456,5.3,4.57,12.0,0.0,18.6,1.2,116.5,270.0,B12,U111,,,,,,,,,,,,,,5.3,14.6,1.0,739.13,117.0,143.8,276.0,B11,U111
55782690,4.3,39.8,26.0,0.0,8.7,2.5,149.0,731.0,C33,U120,,,,,,,,,,,,,,4.4,2.101186551,1.0,318.69,66.0,189.3,743.0,C10,U120
55862482,4.4,9.47,5.1,0.0,21.2,0.6,44.3,94.0,B31,U111,,,,,,,,,,,,,,4.7,6.9,1.0,275.64,69.0,53.9,50.0,B11,U111
55022422,5.2,14.68,10.2,0.0,7.5,1.2,107.9,93.0,B52,U111,,,,,,,,,,,,,,6.2,11.4,0.093359985,467.71,102.0,157.8,79.0,B16,U111
57482568,7.5,13.27,18.1,74.0,18.4,1.8,180.8,85.0,B11,U111,7.5,14.36,20.9,59,12.6,1.7,235.6,89.0,B16,U111,1.2,1.308,,7.4,15.0,60.0,908.18,165.0,192.1,84.0,B11,U111
54162492,5.1,9.55,10.6,0.0,14.3,1.1,265.3,226.0,B16,U111,4.5,23.6,10.8,,13.5,1.3,242.9,225.0,E20,U111,,,,5.2,7.3,0.093359985,341.32,88.0,238.5,227.0,B16,U111
54962474,4.9,15.38,12.2,0.0,14.7,1.2,119.1,179.0,B11,U111,,,,,,,,,,,,,,5.0,11.0,1.0,435.31,108.0,119.5,128.0,B16,U111
57382576,7.6,24.4,26.5,33.0,22.5,3.0,238.0,3.0,B32,U111,,,,,,,,,,,,,,7.4,23.7,21.0,716.02,267.0,229.5,5.0,E30,U112
57062714,7.6,13.67,18.0,9.0,12.4,2.1,334.8,51.0,B12,U111,7.4,18.73,17.3,14,10.7,1.9,281.3,50.0,B31,U111,,,,6.0,17.4,0.093359985,338.9,146.0,225.5,34.0,B31,U111
54202618,4.2,14.72,25.3,0.0,9.5,2.4,110.8,462.0,C10,U120,,,,,,,,,,,,,,4.1,23.8,0.093359985,355.47,204.0,90.7,458.0,C10,U120
54762854,5.4,45.3,25.5,0.0,15.1,3.2,195.8,764.0,E20,U111,5.8,31.58,22.1,,< LOD,2.7,169.2,764.0,E20,U111,1.276,1.207,1.0,5.5,19.9,0.093359985,429.02,223.0,118.7,772.0,E20,U111
55742898,7.6,20.3,22.9,66.0,0.0,2.6,556.4,161.0,E30,U112,7.3,28.03,22.9,75,< LOD,2.3,625.5,195.0,B11,U111,1.06,1.303,,7.4,23.8,1.0,407.11,190.0,531.4,116.0,E30,U112
55702872,5.2,13.01,10.4,0.0,14.5,1.4,127.8,194.0,B16,U111,,,,,,,,,,,,,,5.4,15.6,1.0,409.06,138.0,201.7,153.0,B52,U111
53102728,5.7,23.1,21.2,0.0,18.3,2.5,392.6,566.0,E10,U111,5.6,7.39,23.4,,14.3,2.4,312.9,513.0,B71,U111,1.225,1.287,,5.3,2.101186551,0.093359985,256.92,194.0,197.4,515.0,E20,U111
53262762,4.8,14.05,14.2,0.0,6.2,1.8,168.1,321.0,B15,U111,,,,,,,,,,,,,,4.8,2.101186551,0.093359985,366.11,110.0,91.6,272.0,B15,U111
