point_id,ph_2015,ec_2015,oc_2015,caco3_2015,p_2015,n_2015,k_2015,elevation_2015,lc1_2015,lu1_2015,ph_2018,ec_2018,oc_2018,caco3_2018,p_2018,n_2018,k_2018,elevation_2018,lc1_2018,lu1_2018,bd_0_10,bd_10_20,survey_erosion_signs,ph_2009,oc_2009,caco3_2009,p_2009,n_2009,k_2009,elevation_2009,lc1_2009,lu1_2009
50403370,6.7,10.34,14.8,1.0,61.8,1.8,153.6,139.0,B22,U111,6.6,14.45,11.1,,45.4,1.5,106.3,179.0,B15,U111,,,0.0,6.82,13.0,3.0,361.38,1.4,176.5,145.0,B32,U111
49763466,4.6,5.03,18.3,0.0,21.3,1.8,129.1,109.0,E20,U111,4.7,6.7,12.6,,< LOD,1.2,123.2,146.0,E20,U111,,,0.0,4.58,17.5,1.0,513.34,1.6,73.6,120.0,E20,U112
50423360,4.7,6.54,10.6,0.0,78.9,1.1,111.2,117.0,B15,U111,6.8,10.49,14.6,1,58.6,1.4,69.9,149.0,B14,U111,,,0.0,4.78,16.2,0.0,552.64,1.5,141.2,110.0,B14,U111
51363342,4.4,177.0,170.7,0.0,59.7,14.6,113.9,122.0,D10,U420,5.3,5.29,8.9,,< LOD,1,13.4,162.0,D20,U420,,,0.0,4.48,17.6,1.0,283.68,1.6,120.5,129.0,D10,U400
50163358,3.8,3.99,19.5,0.0,76.2,1.2,11.8,119.0,C22,U120,4.1,4.05,10,1,41.8,0.6,26.8,163.0,C22,U120,,,0.0,5.8,7.8,3.0,324.35,0.4,25.1,122.0,C20,U120
51323360,6.9,7.79,7.1,16.0,12.8,0.7,14.9,121.0,C22,U120,6.7,11.76,13,26,12.6,0.9,26.9,161.0,C22,U120,,,0.0,7.16,7.0,9.0,267.39,0.5,38.7,131.0,C20,U120
50163250,4.6,22.6,7.7,0.0,36.0,1.0,74.0,142.0,B13,U111,4.9,12.4,9.6,,29.2,1.1,133.4,170.0,B16,U111,,,0.0,4.73,9.6,1.0,353.03,1.0,79.0,129.0,B75,U111
50403208,4.0,2.51,10.0,0.0,59.6,0.9,13.0,171.0,E30,U420,4.1,3.98,11,1,44.6,1,34.9,209.0,C33,U120,,,0.0,3.91,12.4,1.0,310.47,0.9,41.9,166.0,B14,U111
50103248,3.6,18.07,10.1,0.0,83.3,1.2,18.3,175.0,B14,U111,4.4,10.91,10.1,,55,1,51.2,204.0,B18,U111,,,0.0,3.99,9.2,0.0,473.39,0.9,42.9,133.0,B18,U111
50543206,6.2,20.7,13.9,0.0,54.7,1.4,98.8,163.0,E20,U111,5.2,8.81,25.9,,11.3,2.6,49.7,196.0,E20,U111,,,0.0,4.14,22.4,1.0,334.2,2.0,53.1,153.0,E20,U111
51383340,4.6,19.49,13.6,0.0,158.1,1.6,172.9,115.0,E20,U111,5.3,6.36,8.3,,102.4,0.9,149.8,176.0,E20,U111,,,0.0,5.48,5.0,0.0,548.14,0.6,263.7,134.0,E20,U111
48743170,5.3,4.78,7.1,0.0,49.8,0.9,83.4,198.0,B18,U111,4.6,8.32,7.9,,51.7,1,100.4,240.0,B14,U111,,,0.0,4.58,7.9,0.0,359.77,0.8,157.1,205.0,B18,U111
48743184,4.2,3.28,8.3,0.0,42.9,0.9,16.3,191.0,E20,U111,4.4,4.78,12.4,,36.6,1.3,48,228.0,E20,U111,,,0.0,4.41,8.6,0.0,337.31,0.9,29.9,182.0,E20,U111
48603172,3.5,2.84,9.9,0.0,48.3,0.5,0.6,162.0,C22,U120,3.7,4.41,10.9,,38,0.5,15.3,198.0,C22,U120,,,0.0,3.55,11.3,0.0,190.26,0.6,21.0,170.0,C20,U120
48623168,4.3,2.72,5.7,0.0,64.1,0.7,26.1,172.0,E10,U420,4.8,5.92,4.5,,32.1,0.6,25.3,217.0,B13,U111,,,0.0,4.84,5.1,0.0,278.24,0.6,51.7,160.0,E30,U400
48583144,6.2,17.02,12.6,0.0,52.6,1.6,194.8,160.0,B32,U111,6.0,29.05,10,,27.3,1.4,199.6,199.0,B22,U111,,,0.0,6.03,13.0,1.0,360.43,1.2,127.9,156.0,B11,U111
50783006,4.9,18.44,30.7,0.0,70.0,3.6,75.2,399.0,E20,U111,4.8,15.67,32.6,,44.4,3.9,87.4,433.0,E20,U111,,,0.0,7.14,33.4,155.0,633.06,2.7,721.0,391.0,B51,U111
50043370,6.8,70.4,67.0,8.0,50.6,7.3,51.6,120.0,E20,U111,7.1,69.81,46.2,11,27.1,5.7,57.2,151.0,E20,U111,,,0.0,7.18,37.1,21.0,724.5,4.0,41.1,108.0,E20,U111
50203342,4.1,8.34,19.4,0.0,85.5,1.4,15.2,97.0,E10,U111,4.0,12.99,21.2,,59.3,1.6,28.9,137.0,E10,U420,,,0.0,4.18,19.2,2.0,479.17,1.3,22.2,82.0,E20,U112
48443176,4.5,19.64,23.6,0.0,38.3,1.9,25.9,127.0,E10,U420,3.8,17.6,67.1,,24.3,6,77.6,161.0,E10,U420,,,0.0,5.35,15.4,2.0,424.74,1.2,41.7,121.0,E10,U400
47983228,5.2,12.74,9.6,0.0,59.5,1.1,79.5,90.0,B16,U111,5.4,9.08,7.4,,51.6,0.9,71.8,128.0,B16,U111,,,0.0,6.57,6.1,1.0,391.23,0.6,85.8,87.0,B14,U111
51143194,3.9,22.85,5.4,0.0,53.9,0.4,12.1,165.0,C22,U120,4.1,5.62,10.3,2,57.7,0.8,35.9,200.0,C32,U120,,,0.0,4.15,3.9,0.0,237.79,0.3,28.4,161.0,C20,U120
48403320,7.1,11.77,15.2,21.0,36.4,1.2,68.7,99.0,B32,U111,6.0,15.07,7.1,,45,1,140.2,141.0,B32,U111,,,0.0,6.45,15.0,1.0,558.39,1.6,200.4,91.0,B32,U111
47723248,5.6,26.2,9.3,0.0,146.2,1.2,263.7,83.0,B14,U111,5.7,16.66,7.3,,68.1,0.8,164.2,112.0,B18,U111,,,0.0,5.51,7.9,0.0,359.07,0.9,74.9,79.0,B13,U111
47743280,7.2,30.0,43.8,9.0,24.7,4.1,45.7,107.0,C10,U420,7.0,46.9,59.8,27,15.9,5,111,134.0,C10,U120,,,0.0,7.26,42.6,11.0,599.65,3.5,278.4,89.0,C10,U400
48103208,5.9,10.89,10.8,0.0,82.5,1.2,100.0,130.0,B22,U111,4.7,16.14,8.9,,49.8,1.2,122.3,163.0,B22,U111,,,0.0,6.1,9.1,0.0,369.96,1.0,95.8,127.0,B11,U111
51763146,5.5,14.42,10.2,0.0,46.2,1.1,86.3,237.0,B19,U111,5.6,17.56,11.5,1,34,1.3,59.6,231.0,B19,U111,,,0.0,5.0,10.1,2.0,667.08,1.0,63.4,230.0,B22,U111
51203106,4.7,3.25,10.0,0.0,17.6,1.0,22.5,208.0,E30,U111,4.3,3.45,9.2,,10,1,47.4,237.0,B14,U111,,,0.0,4.38,9.7,0.0,197.98,1.0,46.2,214.0,B14,U111
51183104,4.7,7.46,8.9,0.0,6.7,1.2,100.6,203.0,E30,U410,5.0,7.27,11.8,,< LOD,1.4,121.2,238.0,E30,U420,,,0.0,4.37,10.5,0.0,259.96,1.2,99.8,188.0,B14,U111
51083098,4.5,4.59,13.2,0.0,18.0,1.4,18.0,169.0,E20,U111,4.8,5.59,11.2,,< LOD,1.4,35,211.0,E20,U111,,,0.0,4.53,7.1,0.0,181.51,0.9,49.8,163.0,E20,U111
48323502,4.9,12.22,9.9,1.0,34.1,1.0,42.7,189.0,B15,U111,5.2,6.05,11.7,,29.6,1.2,128,155.0,E20,U111,,,0.0,6.39,11.3,2.0,258.96,0.9,85.4,196.0,B21,U111
51323114,5.2,14.56,8.4,0.0,20.2,1.0,40.7,186.0,B73,U111,5.7,7.24,10,,< LOD,1.3,43.7,225.0,B73,U111,,,0.0,5.43,7.5,1.0,283.31,1.0,55.3,175.0,B73,U111
51783142,3.6,3.38,9.5,0.0,9.1,0.5,3.0,207.0,C22,U120,3.6,3.88,18.9,,5.5,1.3,15.5,213.0,C22,U120,,,0.0,3.24,16.3,1.0,92.07,0.7,24.9,231.0,C20,U120
52043144,4.3,14.85,9.5,0.0,14.9,1.1,114.4,279.0,B18,U111,5.3,23.8,9.5,1,21.5,1.2,186.1,266.0,F40,U111,,,0.0,4.55,10.8,0.0,344.82,1.1,97.9,268.0,B41,U111
51903130,3.8,4.66,15.6,0.0,30.9,0.9,1.3,196.0,C22,U120,3.5,6.96,23.5,1,17,1.6,14.8,192.0,C22,U120,,,0.0,3.22,9.7,1.0,522.85,0.6,23.2,202.0,C20,U120
52003108,6.5,9.14,8.5,1.0,33.1,0.8,28.3,186.0,B19,U111,6.6,16.79,8.2,1,24.3,0.9,98.4,187.0,B19,U111,,,0.0,6.09,8.5,1.0,324.55,0.9,56.5,163.0,B11,U111
51583080,4.3,40.6,19.3,0.0,26.4,2.1,39.4,213.0,E20,U111,4.5,27.01,27.2,,25.5,2.7,107.4,250.0,E20,U111,,,0.0,5.32,29.6,1.0,402.43,2.4,225.1,210.0,E20,U111
51223074,6.3,13.01,16.1,0.0,15.9,2.0,99.7,191.0,B11,U111,5.2,15.29,12.3,,22.7,1.7,211.9,223.0,B13,U111,,,0.0,6.51,13.0,7.0,377.46,1.5,100.6,171.0,B54,U111
51563088,4.0,9.26,9.9,0.0,34.0,1.2,35.3,203.0,C10,U120,4.5,10.48,12,1,26.5,1.2,42.4,237.0,C10,U120,,,0.0,4.08,12.1,1.0,228.62,1.2,45.6,194.0,E20,U111
51723086,5.2,15.82,10.2,0.0,47.4,1.0,74.9,211.0,E20,U111,5.2,12.45,10.8,,13.5,1.3,39.9,244.0,E20,U111,,,0.0,5.29,12.9,2.0,154.52,1.1,33.7,203.0,E20,U111
51043110,3.9,19.73,38.0,0.0,32.2,2.9,53.5,245.0,B18,U111,5.6,15.75,8.4,,15.2,1.1,81.6,281.0,B18,U111,,,0.0,4.23,4.6,1.0,241.85,0.8,45.9,241.0,E30,U112
51643090,4.4,19.6,15.0,0.0,16.3,1.7,20.2,207.0,E20,U111,4.3,22.0,10.4,1,18.8,1.3,51.8,230.0,E20,U111,,,0.0,6.38,23.6,3.0,282.34,2.1,47.5,195.0,E20,U111
51843082,3.5,14.21,6.2,0.0,63.1,0.7,30.9,202.0,B21,U111,4.0,6.04,6.2,,44.9,0.7,23.3,235.0,B14,U111,,,0.0,3.74,7.9,0.0,261.28,0.8,49.8,201.0,B11,U111
52083090,7.2,58.1,24.9,35.0,126.2,2.8,287.1,171.0,F40,U111,7.3,26.48,24.5,33,62.9,2.6,404.8,201.0,F40,U111,,,0.0,6.96,33.5,31.0,665.14,3.2,340.7,163.0,D20,U400
51763164,5.7,13.44,5.0,0.0,37.2,0.6,88.2,215.0,B16,U111,6.7,12.36,7.5,1,31.5,1,141.5,252.0,B16,U111,,,0.0,6.44,7.4,1.0,347.09,0.8,72.9,221.0,B11,U111
52003090,5.1,11.54,5.8,0.0,36.6,0.7,52.2,231.0,B14,U111,4.8,5.98,6.9,,48.4,0.9,100.5,258.0,B35,U111,,,0.0,5.89,8.2,0.0,198.56,0.9,73.0,224.0,B13,U111
48223414,5.4,13.72,7.8,0.0,30.2,0.9,89.0,162.0,B18,U111,6.3,20.42,8.4,,25.6,1.2,185.4,201.0,B14,U111,,,0.0,6.2,8.5,1.0,476.67,0.9,109.5,163.0,B11,U111
47443422,5.4,7.97,19.1,0.0,39.5,1.7,109.7,186.0,B19,U111,5.2,19.02,11.3,,38.9,1.2,131.4,216.0,F40,U111,,,0.0,4.72,8.2,0.0,324.74,0.8,55.6,176.0,B14,U111
47363420,4.3,3.46,8.1,0.0,18.2,0.6,21.4,110.0,C32,U120,4.3,7.09,9.3,1,17.4,0.8,39.9,173.0,C32,U120,,,0.0,3.99,11.8,0.0,248.98,0.8,0.0,125.0,C30,U364
51803166,4.0,35.8,20.3,0.0,22.7,1.9,59.5,210.0,C33,U120,4.3,8.63,28.6,1,24.8,2.3,96.7,276.0,C33,U120,,,0.0,4.7,20.4,0.0,485.54,1.6,143.4,245.0,C30,U120
46943278,4.0,3.31,6.2,0.0,36.9,0.4,3.0,56.0,C22,U120,3.5,5.52,30.1,2,15.9,1.6,48.2,92.0,C22,U120,,,0.0,3.31,45.8,0.0,462.23,2.2,63.1,67.0,C30,U120
46683284,4.0,2.88,9.0,0.0,55.4,0.5,94.7,50.0,C22,U120,3.5,3.86,15.6,1,33.2,0.8,28.9,83.0,C22,U120,,,0.0,3.34,38.1,0.0,518.28,1.3,28.4,46.0,C20,U120
48403392,5.3,4.78,9.2,0.0,27.9,1.0,106.9,122.0,B18,U111,5.4,10.43,10.1,2,35.6,1.1,149.7,162.0,B11,U111,,,0.0,5.15,12.5,0.0,249.61,1.2,170.7,124.0,B18,U111
48383404,5.9,6.23,7.7,0.0,45.0,0.9,104.5,90.0,B16,U111,5.6,10.35,8.7,,37,1,123,158.0,B11,U111,,,0.0,6.0,9.8,1.0,574.66,1.0,232.9,130.0,B16,U111
48063424,3.9,16.62,25.8,0.0,118.7,1.7,119.3,158.0,C32,U420,4.0,4.54,24,1,109.1,1.4,33.1,185.0,C32,U420,,,0.0,3.88,26.1,1.0,439.55,1.3,24.2,162.0,E10,U400
48423460,4.3,6.6,14.3,0.0,17.1,0.8,2.1,145.0,C22,U120,3.9,3.82,18.6,1,10.9,0.9,23.9,5.0,C22,U120,,,0.0,3.82,13.0,1.0,439.91,0.6,23.7,153.0,C20,U120
48263486,4.8,7.62,7.8,0.0,42.4,0.8,15.8,206.0,B15,U111,4.6,7.94,6.8,,50.6,0.9,36.1,243.0,B14,U111,,,0.0,5.09,7.4,0.0,373.14,0.7,49.0,199.0,B18,U111
48203476,4.6,15.37,12.3,0.0,27.3,1.3,19.1,168.0,E20,U111,4.9,13.69,13.4,,25.6,1.5,65.6,207.0,B11,U111,,,0.0,5.84,11.6,1.0,279.75,1.0,43.5,154.0,E20,U111
50563374,7.3,13.25,0.3,51.0,24.9,0.2,55.9,100.0,C32,U120,4.1,46.5,72.7,1,29,5,72.1,139.0,C10,U120,,,0.0,4.41,54.9,0.0,429.42,4.2,27.8,108.0,C10,U120
50703316,4.2,3.8,10.6,1.0,41.6,0.7,11.5,95.0,C32,U120,3.9,4.66,19.3,1,26.3,1.1,30.6,120.0,C22,U120,,,0.0,4.44,21.6,0.0,289.6,1.4,23.7,87.0,C30,U120
50603330,5.8,15.63,13.8,1.0,18.9,1.4,161.6,103.0,E20,U111,6.0,29.83,20.1,,22.7,2.5,37.7,137.0,E20,U111,,,0.0,5.51,14.5,0.0,361.4,1.5,30.0,100.0,E20,U111
50603324,4.4,4.83,9.9,1.0,38.2,0.9,19.3,110.0,B32,U111,4.8,8.28,11.1,,30.6,1,49.2,145.0,B53,U111,,,0.0,4.28,14.0,0.0,456.54,1.0,25.6,107.0,B14,U111
50783402,4.4,5.15,2.5,1.0,50.3,0.3,31.5,114.0,E30,U420,4.5,2.23,3.3,,38,0.4,19.2,159.0,E30,U420,,,0.0,4.13,1.0,0.0,237.81,0.2,21.2,115.0,F00,U400
50463320,4.6,9.4,10.8,1.0,46.3,1.1,22.5,93.0,B11,U111,4.7,15.48,13.1,,35.9,1.3,55.8,138.0,B18,U111,,,0.0,4.71,10.0,0.0,492.82,0.9,37.6,104.0,B14,U111
50783432,5.2,51.2,56.6,1.0,36.9,5.3,60.9,123.0,E20,U111,4.0,16.21,14.8,,69.8,1.6,91.1,151.0,E20,U111,,,0.0,5.3,80.5,0.0,846.48,6.3,56.5,117.0,E20,U111
48263086,5.0,13.92,10.5,0.0,19.4,1.2,101.2,237.0,B11,U111,4.7,25.4,10.4,,22.4,1.4,130.1,267.0,B13,U111,,,0.0,5.16,10.1,1.0,354.03,1.0,100.1,225.0,B32,U111
51143068,5.2,7.36,6.9,0.0,21.5,0.8,19.5,194.0,B54,U111,5.1,13.71,10,,22.3,1.3,46.3,231.0,B15,U111,,,0.0,5.55,11.5,1.0,348.8,1.1,52.5,189.0,B18,U111
50923216,5.9,18.47,6.9,3.0,83.5,0.8,42.8,141.0,B14,U111,4.6,14.94,7.6,,68.6,1,68.3,173.0,B15,U111,,,0.0,4.26,11.1,1.0,884.42,1.0,96.1,134.0,B14,U111
50863380,4.0,6.44,7.8,1.0,18.6,0.5,15.1,115.0,C22,U120,4.1,4.99,6.1,1,43.3,0.5,25.9,139.0,C22,U120,,,0.0,4.01,5.6,1.0,239.27,0.6,15.4,100.0,C20,U120
50723368,5.0,9.94,8.3,1.0,26.1,1.0,40.0,118.0,B15,U111,5.0,14.9,10.3,,86.1,1.1,93.5,152.0,B14,U111,,,0.0,4.13,10.2,0.0,364.87,0.9,40.9,118.0,B18,U111
50623424,4.3,8.08,10.0,0.0,91.7,1.0,98.8,125.0,E20,U111,4.9,7.93,11.1,,103.9,1.1,123.6,155.0,E20,U111,,,0.0,4.13,14.0,0.0,393.2,1.3,61.4,123.0,E20,U111
50963374,4.2,8.96,8.2,0.0,42.4,1.0,32.0,97.0,E20,U111,4.0,9.85,11.9,,53,1.4,52.4,136.0,E20,U111,,,0.0,5.29,10.9,0.0,649.06,1.0,123.7,104.0,E20,U111
47743100,7.1,24.1,11.3,0.0,76.1,1.4,222.5,288.0,B53,U111,6.5,15.91,10.8,,63.9,1.3,196.8,317.0,B21,U111,,,0.0,5.81,12.0,0.0,532.4,1.4,160.8,271.0,B32,U111
49863208,5.0,18.89,9.1,0.0,43.8,1.1,117.7,202.0,B11,U111,4.5,38.4,9.6,,69.5,1.4,280.3,245.0,B32,U111,,,0.0,4.62,7.9,0.0,440.16,0.9,22.1,177.0,E20,U111
47763054,6.5,17.8,16.1,0.0,80.2,1.7,237.4,541.0,B13,U111,6.6,15.23,19,26,92.7,2.2,381.5,573.0,B14,U111,,,0.0,6.26,25.3,1.0,630.1,2.2,360.5,534.0,B54,U111
47983048,6.0,20.7,15.8,0.0,30.3,1.9,389.7,391.0,E10,U420,7.2,9.07,5.1,7,10.6,0.7,99.3,429.0,E30,U420,,0.991,0.0,5.66,14.3,1.0,567.1,1.4,199.4,381.0,E30,U400
48043050,4.5,7.68,21.3,0.0,29.2,2.5,63.3,496.0,C10,U120,5.2,11.39,20.1,,13,2.3,147.9,525.0,C10,U120,,,0.0,4.47,18.9,0.0,747.69,2.0,114.8,477.0,E20,U111
47823406,4.2,3.22,8.6,0.0,10.3,0.4,61.3,120.0,C32,U120,3.9,4.46,19.1,1,23.5,1,23.5,152.0,C32,U120,,,0.0,4.62,23.9,0.0,420.46,1.0,35.9,142.0,C20,U120
47463082,4.8,57.4,51.3,0.0,90.6,4.7,243.9,549.0,C10,U410,5.7,44.4,66.6,,125.2,5.4,369.5,589.0,C10,U414,,,0.0,5.31,40.0,1.0,1029.68,3.0,97.9,525.0,E10,U364
48263126,4.1,5.54,18.5,0.0,10.1,1.8,63.3,137.0,C10,U120,4.6,7.56,24.4,2,< LOD,1.7,59.1,165.0,C10,U120,,,0.0,4.13,24.1,0.0,382.6,2.1,82.7,140.0,C10,U400
48143070,5.9,13.05,8.0,2.0,9.1,1.1,55.5,300.0,B13,U111,5.8,10.77,8.6,,< LOD,1.1,74.3,337.0,B15,U111,,,0.0,6.0,10.4,0.0,292.79,1.0,100.6,284.0,B11,U111
48043036,4.1,14.08,35.8,2.0,28.6,2.5,35.4,714.0,C31,U120,3.9,5.35,14.2,2,22.1,1,50.4,738.0,C31,U120,,,0.0,3.7,27.9,2.0,554.29,1.8,50.3,710.0,C30,U364
48803176,6.0,60.6,12.8,1.0,141.9,1.9,306.9,157.0,B16,U111,5.4,26.46,8.6,,127.8,1.3,179.5,199.0,B11,U111,,,0.0,6.32,9.3,2.0,574.49,1.0,112.3,167.0,B11,U111
51083062,5.7,46.1,26.2,0.0,17.2,2.9,83.0,212.0,E20,U111,3.9,10.58,10.8,,26.3,1.3,30.7,256.0,E20,U111,,,0.0,3.71,9.5,0.0,281.15,1.1,22.6,211.0,E20,U111
47463124,4.4,14.69,13.2,0.0,30.5,1.7,97.8,280.0,B14,U111,4.2,24.45,13.5,,31.7,1.8,133.7,319.0,E20,U111,,,0.0,5.17,10.5,1.0,487.3,1.3,73.0,275.0,B18,U111
47383118,4.2,10.69,17.0,0.0,15.3,2.1,72.9,365.0,E20,U111,4.2,16.85,17.2,,< LOD,2.3,129.2,402.0,E20,U111,,,0.0,4.04,18.8,1.0,609.38,1.8,86.4,351.0,E20,U364
47303170,4.2,3.98,18.7,0.0,58.4,1.3,14.8,147.0,C32,U120,4.0,6.58,22.5,1,28.6,1.7,37.3,182.0,C32,U120,,,0.0,5.56,8.7,1.0,170.75,0.6,182.4,133.0,E10,U400
47243106,7.0,22.3,28.7,10.0,9.8,2.7,174.9,342.0,E10,U420,5.7,19.61,19.4,<  LOD,28.8,1.95,174.6,390.0,E10,U311,,,0.0,6.99,22.8,13.0,320.63,1.7,82.8,339.0,E10,U400
49023428,7.2,39.2,89.7,9.0,36.4,8.1,90.9,6.0,B22,U111,7.2,45.64,90.3,8,23.7,8.2,83.6,41.0,B11,U111,,,0.0,7.08,82.4,11.0,958.44,7.0,62.6,14.0,B43,U111
46643446,3.7,55.2,91.6,0.0,106.7,5.6,212.6,16.0,B32,U111,4.5,43.2,63.7,,91,4.2,310,54.0,B21,U111,,,0.0,3.59,69.7,1.0,692.9,3.8,214.5,16.0,B21,U111
46603446,4.0,17.02,23.3,0.0,38.2,2.1,51.8,19.0,E30,U112,4.9,111.02,102.2,,24.2,8.8,92.6,49.0,E20,U420,,,0.0,4.22,28.1,0.0,305.43,2.3,107.3,14.0,E20,U111
46983448,4.5,36.4,28.9,0.0,23.5,2.9,65.8,42.0,C10,U420,4.7,23.0,31.8,1,10,3.1,61,78.0,C10,U420,,,0.0,4.74,33.4,1.0,377.46,2.9,56.8,43.0,E10,U400
47143392,4.5,16.75,8.7,0.0,61.3,1.1,104.0,140.0,B11,U111,5.3,8.48,9.2,1,18.6,1.1,78.6,138.0,B14,U111,,,0.0,5.39,8.2,1.0,312.45,0.9,86.0,121.0,B14,U111
46443394,5.2,14.64,16.9,1.0,81.6,1.7,149.1,35.0,B18,U111,4.3,9.48,10,,92.7,1.2,97.4,66.0,B21,U111,,,0.0,4.79,10.3,0.0,655.22,1.1,38.3,21.0,B14,U111
47043410,4.9,14.57,9.5,1.0,59.7,1.1,58.3,101.0,E20,U111,4.6,11.26,9.3,,55.8,1,78.2,136.0,E20,U111,,,0.0,4.82,10.9,0.0,368.54,1.0,44.4,102.0,E20,U111
47163412,4.1,12.0,6.2,0.0,42.6,0.8,64.5,169.0,E20,U111,4.2,6.79,7.9,,26.8,0.9,91.1,196.0,E20,U111,,,0.0,4.15,12.0,1.0,327.61,1.0,71.1,166.0,E20,U364
47123440,4.5,27.6,24.2,0.0,30.9,2.0,73.3,45.0,C10,U120,4.4,22.9,33.4,2,18.9,2.6,75.4,77.0,C10,U120,,,0.0,3.83,30.2,0.0,233.96,2.2,56.3,44.0,C10,U120
48983068,4.1,3.71,20.7,0.0,90.8,1.2,29.4,213.0,C22,U120,4.2,4.87,16.8,1,89.3,0.9,45.8,245.0,C22,U120,,,0.0,4.08,16.2,0.0,519.28,0.9,60.2,207.0,E10,U400
46903386,5.0,38.4,21.8,1.0,63.7,2.1,72.8,152.0,C33,U120,6.0,12.16,17.7,1,20.2,1.6,50.6,195.0,C33,U120,,,0.0,4.68,15.1,0.0,559.59,1.4,26.2,150.0,C30,U120
48823064,5.4,9.75,11.4,0.0,48.7,1.3,202.2,198.0,B11,U111,5.5,18.61,12.2,,54.9,1.4,313.2,235.0,B18,U111,,,0.0,5.46,10.4,0.0,474.76,0.9,138.8,192.0,B14,U111
48923058,7.2,16.6,13.6,5.0,99.4,1.6,187.7,204.0,B13,U111,7.2,25.03,13.7,8,78.3,1.7,275.3,233.0,B22,U111,,,0.0,7.14,12.5,8.0,362.13,1.3,158.9,187.0,B11,U111
46563388,6.1,14.54,15.3,0.0,56.0,1.6,59.1,69.0,E20,U111,5.7,21.12,16.9,,56.9,1.9,116.7,101.0,E20,U111,,,0.0,6.51,29.7,2.0,274.36,2.2,78.0,65.0,E30,U400
46643420,5.1,4.91,16.1,0.0,42.9,1.5,65.7,36.0,E30,U112,5.5,5.13,15.6,,21.9,1.4,28.7,68.0,E20,U111,,,0.0,4.99,14.7,0.0,505.27,1.2,121.8,37.0,E20,U111
46623412,5.7,17.99,10.8,1.0,47.5,1.2,64.5,51.0,B14,U111,5.2,10.58,13,,35.7,1.3,151.4,91.0,B32,U111,,,0.0,4.58,13.6,0.0,554.95,1.1,69.6,52.0,B53,U111
51983310,4.7,12.45,10.1,1.0,58.6,1.0,97.5,162.0,B75,U111,5.1,11.2,9.8,,37.2,1,99.4,200.0,B75,U111,,,0.0,4.66,12.4,1.0,370.49,1.1,42.3,162.0,B14,U111
46823420,3.9,8.63,13.6,0.0,74.0,0.9,23.1,62.0,C32,U120,4.2,4.17,10.8,1,42.5,0.8,29.2,87.0,C32,U120,,,0.0,3.46,24.6,0.0,252.86,1.4,38.4,62.0,C30,U120
46743430,4.5,5.37,17.6,1.0,72.3,1.2,7.4,46.0,E30,U120,5.0,7.29,21.7,,55.9,1.6,41.5,71.0,E30,U120,,,0.0,4.17,19.5,0.0,409.77,1.3,33.0,38.0,C30,U120
46683414,5.5,19.92,32.0,1.0,69.9,2.4,132.4,46.0,E20,U111,6.0,13.86,32.8,,41,2.5,70.3,83.0,E30,U112,,,0.0,5.38,31.5,0.0,515.29,2.1,104.8,40.0,B19,U111
46543422,4.0,2.65,12.3,0.0,38.4,0.7,3.1,49.0,C22,U120,4.4,3.53,9.4,1,48.4,0.7,22,81.0,C22,U120,,,0.0,3.31,40.8,0.0,154.63,1.8,38.1,23.0,C20,U120
46283360,4.7,8.78,11.8,1.0,62.7,1.2,36.8,47.0,E20,U111,4.9,5.35,11.8,,71.5,1.3,47,78.0,E20,U111,,,0.0,4.5,10.6,0.0,584.48,1.2,68.1,31.0,E20,U364
46923388,7.0,37.0,29.3,52.0,115.1,2.1,224.8,136.0,C10,U120,6.7,28.6,55.1,14,124,3.2,273.5,165.0,C10,U120,,,0.0,6.79,45.5,15.0,1667.86,3.0,237.3,142.0,C30,U120
46243342,5.2,28.1,14.8,1.0,50.1,1.8,195.6,67.0,B11,U111,6.0,18.96,11.7,,37.3,1.4,227.6,104.0,B32,U111,,,0.0,6.53,12.2,1.0,353.09,1.2,239.3,67.0,B11,U111
51723310,6.0,15.3,12.8,0.0,26.7,1.5,47.1,164.0,B14,U111,6.2,16.68,11.8,,30.5,1.5,85.1,0.0,B14,U111,,,0.0,6.74,17.0,2.0,541.69,1.7,73.9,190.0,B15,U111
51823288,4.6,6.33,8.0,0.0,57.2,1.0,82.4,147.0,B16,U111,4.7,15.1,9.9,,47.3,1.2,103,183.0,B13,U111,,,0.0,4.49,7.4,0.0,407.56,0.9,62.4,153.0,B16,U111
51623296,6.4,24.6,17.6,1.0,86.4,1.8,156.2,167.0,B18,U111,6.5,169.77,32.9,6,254.4,3.5,540.3,0.0,B32,U111,,,0.0,6.68,12.0,5.0,268.49,1.0,54.7,162.0,B18,U111
51803274,4.6,30.1,13.5,0.0,113.5,1.6,301.3,148.0,B14,U111,4.8,9.52,12,,47.6,1.2,60.9,190.0,B15,U111,,,0.0,3.79,10.0,0.0,296.02,0.9,37.3,157.0,B15,U111
51423258,4.0,7.58,16.0,0.0,114.7,1.4,36.1,167.0,E20,U111,4.2,5.84,11.4,,119.3,1.2,31,170.0,E20,U111,,,0.0,3.33,12.0,1.0,1101.8,1.1,39.5,174.0,E20,U111
51723274,3.7,5.22,15.5,0.0,56.4,1.3,32.3,154.0,C32,U120,3.6,3.98,12.3,1,42.7,1.1,32.5,194.0,C22,U120,,,0.0,3.69,10.0,0.0,205.8,1.0,23.3,157.0,C20,U120
